roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
1,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
2868,ACY 210,HIMS/01/13/0323,ACCOUNTANCY,200,2,2013/2014,23,53,45.6,3,0,0
2869,ACY 210,HIMS/01/13/0332,ACCOUNTANCY,200,2,2013/2014,10,54,38.4,3,0,0
2870,ACY 210,HIMS/01/13/0337,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2871,ACY 210,HIMS/01/13/0341,ACCOUNTANCY,200,2,2013/2014,22,59,48.6,3,0,0
2872,ACY 210,HIMS/01/13/0346,ACCOUNTANCY,200,2,2013/2014,15,29,26.4,3,0,0
2873,ACY 210,HIMS/01/13/0352,ACCOUNTANCY,200,2,2013/2014,12,14,15.6,3,0,0
2874,ACY 210,HIMS/01/13/0353,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2875,ACY 210,HIMS/01/13/0356,ACCOUNTANCY,200,2,2013/2014,4,15,11.4,3,0,0
2876,ACY 210,HIMS/01/13/0366,ACCOUNTANCY,200,2,2013/2014,20,18,22.8,3,0,0
2877,ACY 210,HIMS/01/13/0368,ACCOUNTANCY,200,2,2013/2014,12,25,22.2,3,0,0
2878,ACY 210,HIMS/01/13/0377,ACCOUNTANCY,200,2,2013/2014,6,45,30.6,3,0,0
2879,ACY 210,HIMS/01/13/0384,ACCOUNTANCY,200,2,2013/2014,19,30,29.4,3,0,0
2880,ACY 210,HIMS/01/13/0385,ACCOUNTANCY,200,2,2013/2014,29,60,53.4,3,0,0
2881,ACY 210,HIMS/01/13/0390,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2882,ACY 210,HIMS/01/13/0392,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2883,ACY 210,HIMS/01/13/0395,ACCOUNTANCY,200,2,2013/2014,12,35,28.2,3,0,0
2884,ACY 210,HIMS/01/13/0406,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2885,ACY 210,HIMS/01/13/0412,ACCOUNTANCY,200,2,2013/2014,8,18,15.6,3,0,0
2886,ACY 210,HIMS/01/13/0414,ACCOUNTANCY,200,2,2013/2014,,0,0,3,0,0
2887,ACY 210,HIMS/01/13/0417,ACCOUNTANCY,200,2,2013/2014,9,25,20.4,3,0,0
2888,ACY 210,HIMS/01/13/0421,ACCOUNTANCY,200,2,2013/2014,19,50,41.4,3,0,0
2889,ACY 210,HIMS/01/13/0435,ACCOUNTANCY,200,2,2013/2014,22,17,23.4,3,0,0
2890,ACY 210,HIMS/01/13/0436,ACCOUNTANCY,200,2,2013/2014,23,,13.8,3,0,0
2891,ACY 210,HIMS/01/13/0441,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2892,ACY 210,HIMS/01/13/0459,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2893,ACY 210,HIMS/01/13/0466,ACCOUNTANCY,200,2,2013/2014,19,27,27.6,3,0,0
2894,ACY 210,HIMS/01/13/0467,ACCOUNTANCY,200,2,2013/2014,14,29,25.8,3,0,0
2895,ACY 210,HIMS/01/13/0469,ACCOUNTANCY,200,2,2013/2014,6,14,12,3,0,0
2896,ACY 210,HIMS/01/13/0470,ACCOUNTANCY,200,2,2013/2014,12,25,22.2,3,0,0
2897,ACY 210,HIMS/01/13/0476,ACCOUNTANCY,200,2,2013/2014,6,23,17.4,3,0,0
2898,ACY 210,HIMS/01/13/0485,ACCOUNTANCY,200,2,2013/2014,5,12,10.2,3,0,0
2899,ACY 210,HIMS/01/13/0486,ACCOUNTANCY,200,2,2013/2014,11,24,21,3,0,0
2900,ACY 210,HIMS/01/13/0487,ACCOUNTANCY,200,2,2013/2014,24,70,56.4,3,0,0
2901,ACY 210,HIMS/01/13/0490,ACCOUNTANCY,200,2,2013/2014,17,27,26.4,3,0,0
2902,ACY 210,HIMS/01/13/0502,ACCOUNTANCY,200,2,2013/2014,20,19,23.4,3,0,0
2903,ACY 210,HIMS/01/13/0004,ACCOUNTANCY,200,2,2013/2014,19.5,30,29.7,3,0,0
2904,ACY 210,HIMS/01/13/0239,ACCOUNTANCY,200,2,2013/2014,16,30,27.6,3,0,0
2905,ACY 210,HIMS/05/13/0461,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2906,ACY 210,HIMS/01/13/0462,ACCOUNTANCY,200,2,2013/2014,23.5,70,56.1,3,0,0
2907,ACY 210,HIMS/01/13/0478,ACCOUNTANCY,200,2,2013/2014,7,38,27,3,0,0
2908,ACY 210,HIMS/01/13/0044,ACCOUNTANCY,200,2,2013/2014,14.5,21,21.3,3,0,0
2909,ACY 210,HIMS/01/14/0503,ACCOUNTANCY,200,2,2013/2014,14,43,34.2,3,0,0
2910,ACY 210,HIMS/01/14/0408,ACCOUNTANCY,200,2,2013/2014,12,7,11.4,3,0,0
2911,ACY 210,HIMS/01/14/0025,ACCOUNTANCY,200,2,2013/2014,8,39,28.2,3,0,0
2912,ACY 210,HIMS/01/14/0007,ACCOUNTANCY,200,2,2013/2014,18,53,42.6,3,0,0
2913,ACY 210,HIMS/01/14/0505,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2914,ACY 210,HIMS/01/13/0002,ACCOUNTANCY,200,2,2013/2014,22,34,33.6,3,0,0
2915,ACY 210,HIMS/01/14/0518,ACCOUNTANCY,200,2,2013/2014,11,43,32.4,3,0,0
2916,ACY 210,HIMS/01/14/0509,ACCOUNTANCY,200,2,2013/2014,13,20,19.8,3,0,0
2917,ACY 210,HIMS/01/12/0512,ACCOUNTANCY,200,2,2013/2014,12,17,17.4,3,0,0
2918,ACY 210,HIMS/01/14/0522,ACCOUNTANCY,200,2,2013/2014,25,15,24,3,0,0
2919,ACY 210,HIMS/01/14/0524,ACCOUNTANCY,200,2,2013/2014,25,35,36,3,0,0
2920,ACY 210,HIMS/01/14/0525,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2921,,,,200,,,,,0,0,0,0
2922,,,,200,,,,,0,0,0,0
2923,ECN 206,HIMS/01/13/0108,ACCOUNTANCY,200,2,2013/2014,12,45,34.2,3,0,0
2924,ECN 206,HIMS/01/13/0158,ACCOUNTANCY,200,2,2013/2014,2,49,30.6,3,0,0
2925,ECN 206,HIMS/01/13/0391,ACCOUNTANCY,200,2,2013/2014,18,66,50.4,3,0,0
2926,ECN 206,HIMS/01/13/0397,ACCOUNTANCY,200,2,2013/2014,20,44,38.4,3,0,0
2927,ECN 206,HIMS/01/13/0432,ACCOUNTANCY,200,2,2013/2014,10,53,37.8,3,0,0
2928,ECN 206,HIMS/01/13/0074,ACCOUNTANCY,200,2,2013/2014,12,62,44.4,3,0,0
2929,ECN 206,HIMS/01/13/0109,ACCOUNTANCY,200,2,2013/2014,5,,3,3,0,0
2930,ECN 206,HIMS/01/13/0138,ACCOUNTANCY,200,2,2013/2014,24,,14.4,3,0,0
2931,ECN 206,HIMS/01/13/0001,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2932,ECN 206,HIMS/01/13/0003,ACCOUNTANCY,200,2,2013/2014,5,39,26.4,3,0,0
2933,ECN 206,HIMS/01/13/0005,ACCOUNTANCY,200,2,2013/2014,12,42,32.4,3,0,0
2934,ECN 206,HIMS/01/13/0014,ACCOUNTANCY,200,2,2013/2014,15,59,44.4,3,0,0
2935,ECN 206,HIMS/01/13/0015,ACCOUNTANCY,200,2,2013/2014,11,52,37.8,3,0,0
2936,ECN 206,HIMS/01/13/0030,ACCOUNTANCY,200,2,2013/2014,4,57,36.6,3,0,0
2937,ECN 206,HIMS/01/13/0040,ACCOUNTANCY,200,2,2013/2014,19,34,31.8,3,0,0
2938,ECN 206,HIMS/01/13/0051,ACCOUNTANCY,200,2,2013/2014,12,32,26.4,3,0,0
2939,ECN 206,HIMS/01/13/0054,ACCOUNTANCY,200,2,2013/2014,17,55,43.2,3,0,0
2940,ECN 206,HIMS/01/13/0055,ACCOUNTANCY,200,2,2013/2014,13,51,38.4,3,0,0
2941,ECN 206,HIMS/01/13/0065,ACCOUNTANCY,200,2,2013/2014,17,38,33,3,0,0
2942,ECN 206,HIMS/01/13/0066,ACCOUNTANCY,200,2,2013/2014,24,48,43.2,3,0,0
2943,ECN 206,HIMS/01/13/0067,ACCOUNTANCY,200,2,2013/2014,18,60,46.8,3,0,0
2944,ECN 206,HIMS/01/13/0068,ACCOUNTANCY,200,2,2013/2014,,27,16.2,3,0,0
2945,ECN 206,HIMS/01/13/0069,ACCOUNTANCY,200,2,2013/2014,20,55,45,3,0,0
2946,ECN 206,HIMS/01/13/0071,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2947,ECN 206,HIMS/01/13/0077,ACCOUNTANCY,200,2,2013/2014,,55,33,3,0,0
2948,ECN 206,HIMS/01/13/0085,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2949,ECN 206,HIMS/01/13/0097,ACCOUNTANCY,200,2,2013/2014,24,55,47.4,3,0,0
2950,ECN 206,HIMS/01/13/0098,ACCOUNTANCY,200,2,2013/2014,22,56,46.8,3,0,0
2951,ECN 206,HIMS/01/13/0100,ACCOUNTANCY,200,2,2013/2014,14,24,22.8,3,0,0
2952,ECN 206,HIMS/01/13/0104,ACCOUNTANCY,200,2,2013/2014,7,13,12,3,0,0
2953,ECN 206,HIMS/01/13/0115,ACCOUNTANCY,200,2,2013/2014,15,38,31.8,3,0,0
2954,ECN 206,HIMS/01/13/0117,ACCOUNTANCY,200,2,2013/2014,3,27,18,3,0,0
2955,ECN 206,HIMS/01/13/0122,ACCOUNTANCY,200,2,2013/2014,18,39,34.2,3,0,0
2956,ECN 206,HIMS/01/13/0129,ACCOUNTANCY,200,2,2013/2014,10,30,24,3,0,0
2957,ECN 206,HIMS/01/13/0136,ACCOUNTANCY,200,2,2013/2014,,28,16.8,3,0,0
2958,ECN 206,HIMS/01/13/0146,ACCOUNTANCY,200,2,2013/2014,9,61,42,3,0,0
2959,ECN 206,HIMS/01/13/0147,ACCOUNTANCY,200,2,2013/2014,23,55,46.8,3,0,0
2960,ECN 206,HIMS/01/13/0148,ACCOUNTANCY,200,2,2013/2014,,10,6,3,0,0
2961,ECN 206,HIMS/01/13/0149,ACCOUNTANCY,200,2,2013/2014,24,55,47.4,3,0,0
2962,ECN 206,HIMS/01/13/0151,ACCOUNTANCY,200,2,2013/2014,21,70,54.6,3,0,0
2963,ECN 206,HIMS/01/13/0153,ACCOUNTANCY,200,2,2013/2014,13,57,42,3,0,0
2964,ECN 206,HIMS/01/13/0156,ACCOUNTANCY,200,2,2013/2014,6,57,37.8,3,0,0
2965,ECN 206,HIMS/01/13/0160,ACCOUNTANCY,200,2,2013/2014,,34,20.4,3,0,0
2966,ECN 206,HIMS/01/13/0161,ACCOUNTANCY,200,2,2013/2014,14,31,27,3,0,0
2967,ECN 206,HIMS/01/13/0174,ACCOUNTANCY,200,2,2013/2014,,52,31.2,3,0,0
2968,ECN 206,HIMS/01/13/0183,ACCOUNTANCY,200,2,2013/2014,23,68,54.6,3,0,0
2969,ECN 206,HIMS/01/13/0208,ACCOUNTANCY,200,2,2013/2014,26,54,48,3,0,0
2970,ECN 206,HIMS/01/13/0209,ACCOUNTANCY,200,2,2013/2014,15,60,45,3,0,0
2971,ECN 206,HIMS/01/13/0213,ACCOUNTANCY,200,2,2013/2014,18,42,36,3,0,0
2972,ECN 206,HIMS/01/13/0215,ACCOUNTANCY,200,2,2013/2014,17,49,39.6,3,0,0
2973,ECN 206,HIMS/01/13/0221,ACCOUNTANCY,200,2,2013/2014,8,28,21.6,3,0,0
2974,ECN 206,HIMS/01/13/0225,ACCOUNTANCY,200,2,2013/2014,18,43,36.6,3,0,0
2975,ECN 206,HIMS/01/13/0226,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2976,ECN 206,HIMS/01/13/0227,ACCOUNTANCY,200,2,2013/2014,12,44,33.6,3,0,0
2977,ECN 206,HIMS/01/13/0232,ACCOUNTANCY,200,2,2013/2014,4,20,14.4,3,0,0
2978,ECN 206,HIMS/01/13/0235,ACCOUNTANCY,200,2,2013/2014,22,53,45,3,0,0
2979,ECN 206,HIMS/01/13/0241,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2980,ECN 206,HIMS/01/13/0244,ACCOUNTANCY,200,2,2013/2014,19,46,39,3,0,0
2981,ECN 206,HIMS/01/13/0249,ACCOUNTANCY,200,2,2013/2014,17,34,30.6,3,0,0
2982,ECN 206,HIMS/01/13/0253,ACCOUNTANCY,200,2,2013/2014,24,64,52.8,3,0,0
2983,ECN 206,HIMS/01/13/0258,ACCOUNTANCY,200,2,2013/2014,26,68,56.4,3,0,0
2984,ECN 206,HIMS/01/13/0260,ACCOUNTANCY,200,2,2013/2014,3,41,26.4,3,0,0
2985,ECN 206,HIMS/01/13/0261,ACCOUNTANCY,200,2,2013/2014,26,70,57.6,3,0,0
2986,ECN 206,HIMS/01/13/0279,ACCOUNTANCY,200,2,2013/2014,4,32,21.6,3,0,0
2987,ECN 206,HIMS/01/13/0281,ACCOUNTANCY,200,2,2013/2014,7,46,31.8,3,0,0
2988,ECN 206,HIMS/01/13/0282,ACCOUNTANCY,200,2,2013/2014,,31,18.6,3,0,0
2989,ECN 206,HIMS/01/13/0284,ACCOUNTANCY,200,2,2013/2014,23,55,46.8,3,0,0
2990,ECN 206,HIMS/01/13/0285,ACCOUNTANCY,200,2,2013/2014,,20,12,3,0,0
2991,ECN 206,HIMS/01/13/0286,ACCOUNTANCY,200,2,2013/2014,18,56,44.4,3,0,0
2992,ECN 206,HIMS/01/13/0293,ACCOUNTANCY,200,2,2013/2014,5,31,21.6,3,0,0
2993,ECN 206,HIMS/01/13/0294,ACCOUNTANCY,200,2,2013/2014,9,32,24.6,3,0,0
2994,ECN 206,HIMS/01/13/0296,ACCOUNTANCY,200,2,2013/2014,14,41,33,3,0,0
2995,ECN 206,HIMS/01/13/0308,ACCOUNTANCY,200,2,2013/2014,14,38,31.2,3,0,0
2996,ECN 206,HIMS/01/13/0318,ACCOUNTANCY,200,2,2013/2014,24,64,52.8,3,0,0
2997,ECN 206,HIMS/01/13/0323,ACCOUNTANCY,200,2,2013/2014,17,37,32.4,3,0,0
2998,ECN 206,HIMS/01/13/0332,ACCOUNTANCY,200,2,2013/2014,23,45,40.8,3,0,0
2999,ECN 206,HIMS/01/13/0337,ACCOUNTANCY,200,2,2013/2014,2,,1.2,3,0,0
3000,ECN 206,HIMS/01/13/0341,ACCOUNTANCY,200,2,2013/2014,12,46,34.8,3,0,0
3001,ECN 206,HIMS/01/13/0346,ACCOUNTANCY,200,2,2013/2014,10,32,25.2,3,0,0
3002,ECN 206,HIMS/01/13/0352,ACCOUNTANCY,200,2,2013/2014,10,25,21,3,0,0
3003,ECN 206,HIMS/01/13/0353,ACCOUNTANCY,200,2,2013/2014,,17,10.2,3,0,0
3004,ECN 206,HIMS/01/13/0356,ACCOUNTANCY,200,2,2013/2014,9,41,30,3,0,0
3005,ECN 206,HIMS/01/13/0366,ACCOUNTANCY,200,2,2013/2014,18,48,39.6,3,0,0
3006,ECN 206,HIMS/01/13/0368,ACCOUNTANCY,200,2,2013/2014,,56,33.6,3,0,0
3007,ECN 206,HIMS/01/13/0377,ACCOUNTANCY,200,2,2013/2014,26,49,45,3,0,0
3008,ECN 206,HIMS/01/13/0384,ACCOUNTANCY,200,2,2013/2014,9,62,42.6,3,0,0
3009,ECN 206,HIMS/01/13/0385,ACCOUNTANCY,200,2,2013/2014,21,69,54,3,0,0
3010,ECN 206,HIMS/01/13/0390,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
3011,ECN 206,HIMS/01/13/0392,ACCOUNTANCY,200,2,2013/2014,,17,10.2,3,0,0
3012,ECN 206,HIMS/01/13/0395,ACCOUNTANCY,200,2,2013/2014,11,55,39.6,3,0,0
3013,ECN 206,HIMS/01/13/0406,ACCOUNTANCY,200,2,2013/2014,15,,9,3,0,0
3014,ECN 206,HIMS/01/13/0412,ACCOUNTANCY,200,2,2013/2014,25,62,52.2,3,0,0
3015,ECN 206,HIMS/01/13/0414,ACCOUNTANCY,200,2,2013/2014,6,38,26.4,3,0,0
3016,ECN 206,HIMS/01/13/0417,ACCOUNTANCY,200,2,2013/2014,18,45,37.8,3,0,0
3017,ECN 206,HIMS/01/13/0421,ACCOUNTANCY,200,2,2013/2014,20,51,42.6,3,0,0
3018,ECN 206,HIMS/01/13/0435,ACCOUNTANCY,200,2,2013/2014,16,51,40.2,3,0,0
3019,ECN 206,HIMS/01/13/0436,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
3020,ECN 206,HIMS/01/13/0441,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
3021,ECN 206,HIMS/01/13/0459,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
3022,ECN 206,HIMS/01/13/0466,ACCOUNTANCY,200,2,2013/2014,18,30,28.8,3,0,0
3023,ECN 206,HIMS/01/13/0467,ACCOUNTANCY,200,2,2013/2014,26,44,42,3,0,0
3024,ECN 206,HIMS/01/13/0469,ACCOUNTANCY,200,2,2013/2014,8,24,19.2,3,0,0
3025,ECN 206,HIMS/01/13/0470,ACCOUNTANCY,200,2,2013/2014,8,31,23.4,3,0,0
3026,ECN 206,HIMS/01/13/0476,ACCOUNTANCY,200,2,2013/2014,18,70,52.8,3,0,0
3027,ECN 206,HIMS/01/13/0485,ACCOUNTANCY,200,2,2013/2014,6,64,42,3,0,0
3028,ECN 206,HIMS/01/13/0486,ACCOUNTANCY,200,2,2013/2014,22,53,45,3,0,0
3029,ECN 206,HIMS/01/13/0487,ACCOUNTANCY,200,2,2013/2014,18,68,51.6,3,0,0
3030,ECN 206,HIMS/01/13/0490,ACCOUNTANCY,200,2,2013/2014,18,45,37.8,3,0,0
3031,ECN 206,HIMS/01/13/0502,ACCOUNTANCY,200,2,2013/2014,15,63,46.8,3,0,0
3032,ECN 206,HIMS/01/13/0004,ACCOUNTANCY,200,2,2013/2014,6,55,36.6,3,0,0
3033,ECN 206,HIMS/01/13/0239,ACCOUNTANCY,200,2,2013/2014,14,38,31.2,3,0,0
3034,ECN 206,HIMS/05/13/0461,ACCOUNTANCY,200,2,2013/2014,9,,5.4,3,0,0
3035,ECN 206,HIMS/01/13/0462,ACCOUNTANCY,200,2,2013/2014,16,28,26.4,3,0,0
3036,ECN 206,HIMS/01/13/0478,ACCOUNTANCY,200,2,2013/2014,,42,25.2,3,0,0
3037,ECN 206,HIMS/01/13/0044,ACCOUNTANCY,200,2,2013/2014,15,57,43.2,3,0,0
3038,ECN 206,HIMS/01/14/0503,ACCOUNTANCY,200,2,2013/2014,17,49,39.6,3,0,0
3039,ECN 206,HIMS/01/14/0408,ACCOUNTANCY,200,2,2013/2014,,49,29.4,3,0,0
3040,ECN 206,HIMS/01/14/0025,ACCOUNTANCY,200,2,2013/2014,3,41,26.4,3,0,0
3041,ECN 206,HIMS/01/14/0007,ACCOUNTANCY,200,2,2013/2014,26,59,51,3,0,0
3042,ECN 206,HIMS/01/14/0505,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
3043,ECN 206,HIMS/01/13/0002,ACCOUNTANCY,200,2,2013/2014,21,55,45.6,3,0,0
3044,ECN 206,HIMS/01/14/0518,ACCOUNTANCY,200,2,2013/2014,22,48,42,3,0,0
3045,ECN 206,HIMS/01/14/0509,ACCOUNTANCY,200,2,2013/2014,12,31,25.8,3,0,0
3046,ECN 206,HIMS/01/12/0512,ACCOUNTANCY,200,2,2013/2014,12,38,30,3,0,0
3047,ECN 206,HIMS/01/14/0522,ACCOUNTANCY,200,2,2013/2014,16,41,34.2,3,0,0
3048,ECN 206,HIMS/01/14/0524,ACCOUNTANCY,200,2,2013/2014,9,35,26.4,3,0,0
3049,ECN 206,HIMS/01/14/0525,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
3050,BNF 201,HIMS/02/13/0101,BANKING AND FINANCE,200,1,2013/2014,24,43,40.2,3,153,0
3051,BNF 201,HIMS/02/13/0102,BANKING AND FINANCE,200,1,2013/2014,18,20,22.8,3,228,0
3052,BNF 201,HIMS/02/13/0103,BANKING AND FINANCE,200,1,2013/2014,12,54,39.6,3,243,0
3053,BNF 201,HIMS/04/13/0180,BANKING AND FINANCE,200,1,2013/2014,14,56,42,3,156,0
3054,BNF 201,HIMS/02/13/0192,BANKING AND FINANCE,200,1,2013/2014,16,40,33.6,3,180,0
3055,BNF 201,HIMS/02/13/0259,BANKING AND FINANCE,200,1,2013/2014,14,30,26.4,3,162,0
3056,BNF 201,HIMS/02/13/0263,BANKING AND FINANCE,200,1,2013/2014,23,18,24.6,3,132,0
3057,BNF 201,HIMS/02/13/0274,BANKING AND FINANCE,200,1,2013/2014,12,40,31.2,3,45,0
3058,BNF 201,HIMS/02/13/0325,BANKING AND FINANCE,200,1,2013/2014,12,40,31.2,3,165,0
3059,BNF 201,HIMS/02/13/0336,BANKING AND FINANCE,200,1,2013/2014,20,46,39.6,3,225,0
3060,BNF 201,HIMS/02/13/0342,BANKING AND FINANCE,200,1,2013/2014,12,25,22.2,3,33,0
3061,BNF 201,HIMS/02/13/0380,BANKING AND FINANCE,200,1,2013/2014,22,42,38.4,3,186,0
3062,BNF 201,HIMS/02/13/0388,BANKING AND FINANCE,200,1,2013/2014,14,1,9,3,0,0
3063,BNF 201,HIMS/02/13/0425,BANKING AND FINANCE,200,1,2013/2014,22,36,34.8,3,150,0
3064,BNF 201,HIMS/02/13/0012,BANKING AND FINANCE,200,1,2013/2014,10,48,34.8,3,162,0
3065,BNF 201,HIMS/02/13/0058,BANKING AND FINANCE,200,1,2013/2014,14,35,29.4,3,129,0
3066,fname,matricule,departmet,200,sex,db1,c101,c102,c103,c104,c105,c106
3067,BNF 201,HIMS/02/13/0070,BANKING AND FINANCE,200,1,2013/2014,12,24,21.6,3,156,0
3068,BNF 201,HIMS/02/13/0064,BANKING AND FINANCE,200,1,2013/2014,21,35,33.6,3,114,0
3069,BNF 201,HIMS/02/13/0063,BANKING AND FINANCE,200,1,2013/2014,14,40,32.4,3,192,0
3070,BNF 201,HIMS/02/13/0060,BANKING AND FINANCE,200,1,2013/2014,14,20,20.4,3,33,0
3071,BNF 201,HIMS/02/13/0130,BANKING AND FINANCE,200,1,2013/2014,10,22,19.2,3,141,0
3072,BNF 201,HIMS/02/13/0132,BANKING AND FINANCE,200,1,2013/2014,22,26,28.8,3,36,0
3073,BNF 201,HIMS/02/13/0140,BANKING AND FINANCE,200,1,2013/2014,26,43,41.4,3,168,0
3074,BNF 201,HIMS/02/13/0145,BANKING AND FINANCE,200,1,2013/2014,27,37,38.4,3,198,0
3075,BNF 201,HIMS/02/13/0150,BANKING AND FINANCE,200,1,2013/2014,13,20,19.8,3,198,0
3076,BNF 201,HIMS/02/13/0154,BANKING AND FINANCE,200,1,2013/2014,24,36,36,3,126,0
3077,BNF 201,HIMS/02/13/0163,BANKING AND FINANCE,200,1,2013/2014,12,47,35.4,3,135,0
3078,BNF 201,HIMS/02/13/0166,BANKING AND FINANCE,200,1,2013/2014,22,37,35.4,3,24,0
3079,BNF 201,HIMS/02/13/0169,BANKING AND FINANCE,200,1,2013/2014,24,42,39.6,3,144,0
3080,BNF 201,HIMS/02/13/0172,BANKING AND FINANCE,200,1,2013/2014,21,35,33.6,3,144,0
3081,BNF 201,HIMS/02/13/0173,BANKING AND FINANCE,200,1,2013/2014,16,26,25.2,3,81,0
3082,BNF 201,HIMS/02/13/0187,BANKING AND FINANCE,200,1,2013/2014,11,38,29.4,3,132,0
3083,BNF 201,HIMS/02/13/0190,BANKING AND FINANCE,200,1,2013/2014,16,38,32.4,3,171,0
3084,BNF 201,HIMS/02/13/0194,BANKING AND FINANCE,200,1,2013/2014,12,36,28.8,3,123,0
3085,BNF 201,HIMS/02/13/0196,BANKING AND FINANCE,200,1,2013/2014,20,40,36,3,162,0
3086,BNF 201,HIMS/02/13/0198,BANKING AND FINANCE,200,1,2013/2014,12,52,38.4,3,219,0
3087,BNF 201,HIMS/02/13/0200,BANKING AND FINANCE,200,1,2013/2014,25,40,39,3,210,0
3088,BNF 201,HIMS/02/13/0202,BANKING AND FINANCE,200,1,2013/2014,20,49,41.4,3,141,0
3089,BNF 201,HIMS/02/13/0211,BANKING AND FINANCE,200,1,2013/2014,20,37,34.2,3,87,0
3090,BNF 201,HIMS/02/13/0214,BANKING AND FINANCE,200,1,2013/2014,20,48,40.8,3,93,0
3091,BNF 201,HIMS/02/13/0216,BANKING AND FINANCE,200,1,2013/2014,10,,6,3,0,0
3092,BNF 201,HIMS/02/13/0217,BANKING AND FINANCE,200,1,2013/2014,16,38,32.4,3,192,0
3093,BNF 201,HIMS/02/13/0222,BANKING AND FINANCE,200,1,2013/2014,20,20,24,3,99,0
3094,BNF 201,HIMS/02/13/0228,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3095,BNF 201,HIMS/02/13/0234,BANKING AND FINANCE,200,1,2013/2014,18,50,40.8,3,174,0
3096,BNF 201,HIMS/02/13/0237,BANKING AND FINANCE,200,1,2013/2014,16,26,25.2,3,150,0
3097,BNF 201,HIMS/02/13/0246,BANKING AND FINANCE,200,1,2013/2014,20,56,45.6,3,216,0
3098,BNF 201,HIMS/02/13/0248,BANKING AND FINANCE,200,1,2013/2014,12,37,29.4,3,102,0
3099,BNF 201,HIMS/02/13/0252,BANKING AND FINANCE,200,1,2013/2014,18,39,34.2,3,183,0
3100,BNF 201,HIMS/02/13/0254,BANKING AND FINANCE,200,1,2013/2014,10,47,34.2,3,126,0
3101,BNF 201,HIMS/02/13/0255,BANKING AND FINANCE,200,1,2013/2014,24,33,34.2,3,171,0
3102,BNF 201,HIMS/02/13/0266,BANKING AND FINANCE,200,1,2013/2014,16,42,34.8,3,132,0
3103,BNF 201,HIMS/02/13/0269,BANKING AND FINANCE,200,1,2013/2014,16,,9.6,3,57,0
3104,BNF 201,HIMS/02/13/0270,BANKING AND FINANCE,200,1,2013/2014,16,35,30.6,3,222,0
3105,BNF 201,HIMS/02/13/0277,BANKING AND FINANCE,200,1,2013/2014,14,35,29.4,3,93,0
3106,BNF 201,HIMS/02/13/0280,BANKING AND FINANCE,200,1,2013/2014,14,40,32.4,3,144,0
3107,BNF 201,HIMS/02/13/0289,BANKING AND FINANCE,200,1,2013/2014,14,26,24,3,138,0
3108,BNF 201,HIMS/02/13/0292,BANKING AND FINANCE,200,1,2013/2014,27,26,31.8,3,105,0
3109,BNF 201,HIMS/02/13/0298,BANKING AND FINANCE,200,1,2013/2014,18,28,27.6,3,135,0
3110,BNF 201,HIMS/02/13/0302,BANKING AND FINANCE,200,1,2013/2014,26,18,26.4,3,72,0
3111,BNF 201,HIMS/02/13/0303,BANKING AND FINANCE,200,1,2013/2014,14,37,30.6,3,186,0
3112,BNF 201,HIMS/02/13/0304,BANKING AND FINANCE,200,1,2013/2014,12,26,22.8,3,213,0
3113,BNF 201,HIMS/02/13/0305,BANKING AND FINANCE,200,1,2013/2014,21,53,44.4,3,183,0
3114,BNF 201,HIMS/02/13/0313,BANKING AND FINANCE,200,1,2013/2014,18,27,27,3,177,0
3115,BNF 201,HIMS/02/13/0322,BANKING AND FINANCE,200,1,2013/2014,16,60,45.6,3,177,0
3116,BNF 201,HIMS/02/13/0334,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3117,BNF 201,HIMS/02/13/0343,BANKING AND FINANCE,200,1,2013/2014,19,58,46.2,3,210,0
3118,BNF 201,HIMS/02/13/0348,BANKING AND FINANCE,200,1,2013/2014,16,,9.6,3,42,0
3119,BNF 201,HIMS/02/13/0355,BANKING AND FINANCE,200,1,2013/2014,18,54,43.2,3,120,0
